Marca,Modelo,Variante,Descripcion,Sinonimo
CHERY,X1,X1,MAGUERA DE BOMBA DIRECCION  ALTA (LARGO),manguera de bomba
CHERY,X1,X1,MAGUERA DE BOMBA DIRECCION  BAJA,manguera de bomba
CHERY,X1,X1,MAGUERA DE CALEFACCION (TIPO 7)  1014211,manguera de calefaccion
CHERY,X1,X1,MAGUERA DE CALEFACCION  COMPLETO,manguera de calefaccion
CHERY,X1,X1,MAGUERA DE CALEFACCION LARGA  1014231,manguera de calefaccion
CHERY,X1,X1,MAGUERA DE CALEFACCION MAS FINITA 1014241,manguera de calefaccion
CHERY,X1,X1,MAGUERA DE CARCASA A CUERPO ACELERECION,manguera de carcasa
CHERY,X1,X1,MAGUERA DE PLATICO DE CARCASA TIPO S,manguera plastica
CHERY,X1,X1,MAGUERA DE RADIADOR  INFERIOR  1303111,manguera de radiador
CHERY,X1,X1,MAGUERA DE RADIADOR SUPERIOR   1303211,manguera de radiador
CHERY,X1,X1,MANDO DE SUBIR Y BAJAR VIDRIO,"control remoto, mando a distancia"
CHERY,X1,X1,MANDO DE SUBIR Y BAJAR VIDRIO PRINCIPAL,"control remoto, mando a distancia"
CHERY,X1,X1,MANGUERA FRENO DELANTERA,manguera de freno
CHERY,X1,X1,MANGUERA FRENO TRASERA 6070,manguera de freno
CHERY,X1,X1,MANGUERA T PLATICO CON VALVULA PCV,manguera en forma de t
CHERY,X1,X1,MANILLAS DELANTERO EXTERNA DERECHA ORIGINAL,"manijas, agarraderas, manillas de puerta"
CHERY,X1,X1,MANILLAS DELANTERO EXTERNA IZQ ORIGINAL,"manijas, agarraderas, manillas de puerta"
CHERY,X1,X1,MANILLAS DELANTERO INTENA DER ORIGINAL,"manijas, agarraderas, manillas de puerta"
CHERY,X1,X1,MANILLAS DELANTERO INTENA IZQ ORIGINAL,"manijas, agarraderas, manillas de puerta"
CHERY,X1,X1,MANILLAS TRASERA INTERNA DER ORIGINA,"manijas, agarraderas, manillas de puerta"
CHERY,X1,X1,MANILLAS TRASERA INTERNA IZQ ORIGINAL,"manijas, agarraderas, manillas de puerta"
CHERY,X1,X1,MARTILLO (16),"martillo neumatico, percutor"
CHERY,X1,X1,MECANISMO O PALANCA FRENO MANO COMPLETA,mecanismo de palanca de cambios
CHERY,X1,X1,MESETA DELANTERA DERECHA  C/U,"plato de clutch, meseta de embrague"
CHERY,X1,X1,MESETA DELANTERA IZQUIERDA C/U,"plato de clutch, meseta de embrague"
CHERY,X1,X1,MESETA TRASERA DERECHA ORIGINAL C/U,"plato de clutch, meseta de embrague"
CHERY,X1,X1,MESETA TRASERA IZQUIERDA ORIGINAL C/U,"plato de clutch, meseta de embrague"
CHERY,X1,X1,MODULO ABS,modulo de frenos abs
CHERY,X1,X1,MOZO DELANTERO,"rotula, terminal de direccion"
CHERY,X1,X1,MOZO TRASERA  CJB ORIGINAL,"rotula, terminal de direccion"
CHERY,X1,X1,MULTIPLES ESCAPE,"multiples de admision, multiples de escape"
CHERY,X1,X1,ORIN DE BOMBA ACEITE,"orin de puerta, bisagra"
CHERY,X1,X1,PARACHOQUE DELANTERO,"parachoques, defensa, bumper, bumera"
CHERY,X1,X1,PALANCA NEGRO DE SEGURO PUERTA,palanca de cambios negra
CHERY,X1,X1,PASTILLA FRENO DELANTERO  CON CAJA CHERY,"balata, pastillas de freno"
CHERY,X1,X1,PASTILLA FRENO DELANTERO  PLANTA CAJ AZUL,"balata, pastillas de freno"
CHERY,X1,X1,PILA GASOLINA  MARCA KG PICO MARRON,"bateria, acumulador"
CHERY,X1,X1,PILA GASOLINA BOSCH PICO NEGRO,"bateria, acumulador"
CHERY,X1,X1,PILA GASOLINA BOSCH PICO VERDE,"bateria, acumulador"
CHERY,X1,X1,PILA GASOLINA ORIGINAL MARCA CHERY PICO MARRON,"bateria, acumulador"
CHERY,X1,X1,PILA GASOLINA TENSO,"bateria, acumulador"
CHERY,X1,X1,PISTON STD ORIGINAL,"pistones, embolo"
CHERY,X1,X1,"PISTON 0.10/0,25","pistones, embolo"
CHERY,X1,X1,PISTON 0.20/0.50,"pistones, embolo"
CHERY,X1,X1,PISTON 0.30/0.75   CON ANILLOS,"pistones, embolo"
CHERY,X1,X1,PISTON 0.40/1.00   CON ANILLOS,"pistones, embolo"
CHERY,X1,X1,PLATO BASE FRENO CON BANDA Y CILINDRO,plato base de embrague
CHERY,X1,X1,PLATO BASE FRENO  IZQ CON BANDA Y CILINDRO,plato base de embrague
CHERY,X1,X1,PLATO CROCHET VALEO CON CAJA CHERY,"plato de embrague, plato de clutch"
CHERY,X1,X1,POLEA DE CORREA TIEMPO ORIGINAL,"polea de correa, polea de alternador"
CHERY,X1,X1,POMO PALANCA  ORIGINAL,"pomo de palanca, perilla de cambios"
CHERY,X1,X1,PUNTA TRIPOIDE 21X23 ORIGINAL,"punta trioide, homocinetica interna"
CHERY,X1,X1,RADIADOR  CHERY,"radiador de agua, panal"
CHERY,X1,X1,REGULADOR DE ALTERNADOR ORIGINAL,"regurador, regulador de alternador, regulador de voltaje"
CHERY,X1,X1,REGULADOR PARA BOMBA GASOLINA NOMAL  (GORDO),"regurador, regulador de alternador, regulador de voltaje"
CHERY,X1,X1,REGURADOR PARA BOMBA GASOLINA ORIGINAL,regulador
CHERY,X1,X1,RELE 19  C/U,"rele electrico, relay"
CHERY,X1,X1,RELE 21  C/U,"rele electrico, relay"
CHERY,X1,X1,RELE 53 ( 4 PATA),"rele electrico, relay"
CHERY,X1,X1,RELE 53 NEGRO MAS PEQUEÑO (4 PATA),"rele electrico, relay"
CHERY,X1,X1,ROCIADOR DE ACEITE,"rociador de limpiaparabrisas, boquilla lavaparabrisas"
CHERY,X1,X1,RODAMIENTO O ROLINERA DELANTERO ORIGINAL DE PLANTA  CJB,"rolinera, bearing"
CHERY,X1,X1,ROLINERA AGUJA DE CAJA 1/2,"rodamiento, bearing"
CHERY,X1,X1,ROLINERA AGUJA DE CAJA 3/4,"rodamiento, bearing"
CHERY,X1,X1,ROLINERA AGUJA DE CAJA 5,"rodamiento, bearing"
CHERY,X1,X1,ROLINERA AMORTIGUADOR,"rodamiento, bearing"
CHERY,X1,X1,ROLINERA CAJA  30206 (SALI DEL),"rodamiento, bearing"
CHERY,X1,X1,ROLINERA CAJA  32205 (SALI TRASERA),"rodamiento, bearing"
CHERY,X1,X1,ROTULA  ORIGINAL,"rotula de suspension, terminal, punta de eje, mozo"
CHERY,X1,X1,SAPITO LIMPIA PARABRISA  C/U,"conector sapito, empalme electrico"
CHERY,X1,X1,SELENOIDES CON CERRADURA DE PUERTA DELNTERO IZQ,"selenoide, solenoides"
CHERY,X1,X1,SELENOIDES CON CERRADURA PUERTA DELNTERO DERECHA,"selenoide, solenoides"
CHERY,X1,X1,SELENOIDES CON CERRADURA PUERTA TRASERA DERECHA,"selenoide, solenoides"
CHERY,X1,X1,SELENOIDES CON CERRADURA PUERTA TRASERA IZQ,"selenoide, solenoides"
CHERY,X1,X1,SENSOR DE ABS DELANTERO DERECHA  C/U,sensor de frenos abs
CHERY,X1,X1,SENSOR DE ABS DELANTERO IZQ   C/U,sensor de frenos abs
CHERY,X1,X1,SENSOR DE ABS TRASERA DERECHA  C/U,sensor de frenos abs
CHERY,X1,X1,SENSOR DE ABS TRASERA IZQ  C/U,sensor de frenos abs
CHERY,X1,X1,SENSOR DE ARBOL DE LEVA  BOSCH ORIGINAL,sensor de arbol de leva
CHERY,X1,X1,SENSOR DE CIGUEÑAL  BOSCH,sensor de cigueñal
CHERY,X1,X1,SENSOR DETONACION GOLPETEO,"sensor de golpeteo, sensor knock"
CHERY,X1,X1,SENSOR MAF  ORIGINAL BOSCH,sensor de flujo de aire
CHERY,X1,X1,SENSOR OXIGENO  ORIGINAL,"sonda lambda, sensor de oxigeno"
CHERY,X1,X1,SENSOR VELOCIDAD O ODOMETRO ORIGINAL,sensor de velocidad
CHERY,X1,X1,SINCRONIZADOR 1/2TA CAJA,"sincronizador de caja, cubo sincronizador"
CHERY,X1,X1,SINCRONIZADOR 3/4TA CAJA,"sincronizador de caja, cubo sincronizador"
CHERY,X1,X1,SINCRONIZADOR 5TA CAJA,"sincronizador de caja, cubo sincronizador"
CHERY,X1,X1,TANQUE DE GASOLINA CON BOMBA Y MANGUERA,"deposito, tanque de gasolina"
CHERY,X1,X1,TANQUE RADIADOR INFERIO NEGRO  ORIGINAL,"deposito, tanque de gasolina"
CHERY,X1,X1,TANQUE RADIADOR SUPERIO NEGRO  ORIGINAL,"deposito, tanque de gasolina"
CHERY,X1,X1,TAPA ACEITE NEGRO,tapa de aceite del motor
CHERY,X1,X1,TAPA BLANCA DE BOMBA GASOLINA,tapa blanca de motor
CHERY,X1,X1,TAPA NEGRO DE BOMBA GASOLINA,tapa negra de motor
CHERY,X1,X1,TAPA RADIADOR ORIGINAL,tapa de radiador
CHERY,X1,X1,TAPA VALVULA  COMPLETO,tapa de valvulas del motor
CHERY,X1,X1,TAQUETES,"taquete, levantaválvulas, buzos"
CHERY,X1,X1,TENSOR DE CORREA TIEMPO ORIGINAL  (NTN),"tensor de correa, polea tensora"
CHERY,X1,X1,TENSOR TIEMPO ORIGINAL CON TIJERAS (NTN),"tensor de correa, polea tensora"
CHERY,X1,X1,TERMINAL  ORIGINAL,terminal de direccion
CHERY,X1,X1,TERMOSTATO  ORIGINAL,"termotasto, termostato de agua"
CHERY,X1,X1,TOMA DE TERMOSTATO O AGUA  ORIGINAL,"toma del termostato, carcasa del termostato"
CHERY,X1,X1,TORNILLOS DE CAMARA  (LARGO NEGRO) C/U,"birlos, pernos"
CHERY,X1,X1,TORNILLOS DE CARTER MOTOR,"birlos, pernos"
CHERY,X1,X1,TUBERIA DE AGUA PRINCIPAL ARAUCA ORIGINAL,"tuberia de agua, manguera de agua"
CHERY,X1,X1,VALVULA DE FRENO  ORIGINAL,valvula de freno
CHERY,X1,X1,VALVULA DE PRESOSTATICA AIRE,valvula presostatica de aire acondicionado
CHERY,X1,X1,VALVULA DIRECCION HIDRAULICA,valvula de direccion hidraulica
CHERY,X1,X1,VALVULA EGR DE GASES,"valvula egr, recirculacion de gases"
CHERY,X1,X1,VALVULA PCV  ORIGINAL,"valvula pcv, valvula de gases de carter"
CHERY,X1,X1,VALVULA PEDAL DE CROCHET,"valvula de pedal, valvula de freno"
CHERY,X1,X1,VALVULA PRESION ACEITE LARGA,valvula de presion de aceite o aire
CHERY,X1,X1,VALVULA PRESION ACEITE CORTA,valvula de presion de aceite o aire
CHERY,X1,X1,VALVULA RETROCESO  ORIGINAL,valvula de reversa
CHERY,X1,X1,VALVULA TEMPERATURA ORIGINAL  BOSCH,valvula de temperatura
CHERY,X1,X1,VARILLA ACEITE,"varilla de aceite, bayoneta"
CHERY,X1,X1,Y PLATICO,
CHERY,ARAUCA S15,2018,AMORTIGUADOR DELANTERO  C/U,"suspension, amortiguacion, shock"
CHERY,ARAUCA S15,2018,AMORTIGUADOR TRASERO  C/U,"suspension, amortiguacion, shock"
CHERY,ARAUCA S15,2018,ANILLOS STD,"aros de piston, rines de piston, segmentos"
CHERY,ARAUCA S15,2018,ARBOL LEVA ADMISION,"arbol de leva, eje de levas, camshaft"
CHERY,ARAUCA S15,2018,ARBOL LEVA ESCAPE,"arbol de leva, eje de levas, camshaft"
CHERY,ARAUCA S15,2018,AXIAL  STD,"rotula axial, terminal axial"
CHERY,ARAUCA S15,2018,BOMBA ACEITE ORIGINAL,bomba de aceite del motor
CHERY,ARAUCA S15,2018,BOMBA AGUA,"bomba de agua, bomba del radiador"
CHERY,ARAUCA S15,2018,CIGUEÑAL,"cigüeñal, eje cigueñal, crankshaft"
CHERY,ARAUCA S15,2018,COMPUTADORA,"computdora, ecu, modulo de control, cerebro del carro"
CHERY,ARAUCA S15,2018,CONCHA BANCADA STD,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ARAUCA S15,2018,CONCHA BIELA STD,"conchas, cocnhas, cojinete, metal de biela"
CHERY,ARAUCA S15,2018,CONDENSADOR,"condensador de aire acondicionado, radiador de ac"
CHERY,ARAUCA S15,2018,ELECTROVENTILADOR  ORIGINAL,"electro, ventilador electrico, abanico electrico"
CHERY,ARAUCA S15,2018,EMPACADURA CAMARA METALICA,"empacadula, junta de motor, empaque"
CHERY,ARAUCA S15,2018,FILTRO GASOLINA,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,ARAUCA S15,2018,GUIA VALVULA,guia de valvula del motor
CHERY,ARAUCA S15,2018,JUEGO BUJIA (3),juego de bujias
CHERY,ARAUCA S15,2018,JUEGO VALVULA ADMICION,juego de valvulas del motor
CHERY,ARAUCA S15,2018,JUEGO VALVULA ESCAPE,juego de valvulas del motor
CHERY,ARAUCA S15,2018,KIT CROCHET,"kit de embrague, kit de clutch"
CHERY,ARAUCA S15,2018,KIT DE CADENA,kit de cadena de tiempo
CHERY,ARAUCA S15,2018,KIT EMPACADURA,kit de empacadura de motor con estopera
CHERY,ARAUCA S15,2018,MESETA C/U QQ3,"plato de clutch, meseta de embrague"
CHERY,ARAUCA S15,2018,PISTON 0.10,"pistones, embolo"
CHERY,ARAUCA S15,2018,PISTON 0.20,"pistones, embolo"
CHERY,ARAUCA S15,2018,PISTON STD,"pistones, embolo"
CHERY,ARAUCA S15,2018,RADIADOR,"radiador de agua, panal"
CHERY,ARAUCA S15,2018,ROTULA  C/U,"rotula de suspension, terminal, punta de eje, mozo"
CHERY,ARAUCA S15,2018,SENSOR ABS DEL DER,sensor de frenos abs
CHERY,ARAUCA S15,2018,SENSOR ABS DEL IZQ,sensor de frenos abs
CHERY,ARAUCA S15,2018,SENSOR ABS TRASEROS,sensor de frenos abs
CHERY,ARAUCA S15,2018,TERMINAL  C/U,terminal completo
CHERY,TIGGO 2.0,TIGGO 2.0,AMORTIGUADOR DELANTERO DERECHO  ORIGINAL,"suspension, amortiguacion, shock"
CHERY,TIGGO 2.0,TIGGO 2.0,AMORTIGUADOR DELANTERO IZQUIERDO ORIGINAL,"suspension, amortiguacion, shock"
CHERY,TIGGO 2.0,TIGGO 2.0,AMORTIGUADOR TRASERO TIGGO 2.0  C/U 2.4,"suspension, amortiguacion, shock"
CHERY,TIGGO 2.0,TIGGO 2.0,ANTENA INMOVILIZADOR OR,antenita
CHERY,TIGGO 2.0,TIGGO 2.0,ANILLOS 484 0.10 2.0 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,TIGGO 2.0,TIGGO 2.0,ANILLOS 484 0.20 2.0 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,TIGGO 2.0,TIGGO 2.0,ANILLOS 484 STD 2.0 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,TIGGO 2.0,TIGGO 2.0,ARBOL LEVA ADMISION,"arbol de leva, eje de levas, camshaft"
CHERY,TIGGO 2.0,TIGGO 2.0,ARBOL LEVA ESCAPE,"arbol de leva, eje de levas, camshaft"
CHERY,TIGGO 2.0,TIGGO 2.0,BASE DE AMORTIGUADOR ORIGINAL,"copa de amortiguador, soporte de amortiguador"
CHERY,TIGGO 2.0,TIGGO 2.4,BASE DE MOTOR DELANTERA 2.4,"soporte de motor, cuna de motor, taco de motor"
CHERY,TIGGO 2.0,TIGGO 2.4,BASE DE MOTOR DERECHA 2.4,"soporte de motor, cuna de motor, taco de motor"
CHERY,TIGGO 2.0,TIGGO 2.4,BASE DE MOTOR IZQUIERDA 2.4,"soporte de motor, cuna de motor, taco de motor"
CHERY,TIGGO 2.0,TIGGO 2.4,BASE DE MOTOR TRASERA 2.4,"soporte de motor, cuna de motor, taco de motor"
CHERY,TIGGO 2.0,TIGGO 2.0,BARRA TRASERA IZQ INFERIOR COMPLETA,"barra trasera de suspension, brazo trasero"
CHERY,TIGGO 2.0,TIGGO 2.0,BARRA TRASERA DER INFERIOR COMPLETA,"barra trasera de suspension, brazo trasero"
CHERY,TIGGO 2.0,TIGGO 2.0,BARRA TRASERA SUPERIOR COMPLETO,"barra trasera de suspension, brazo trasero"
CHERY,TIGGO 2.0,TIGGO 2.0,BARRA TRASERA SUPERIOR COMPLETO CON GRADUACION,"barra trasera de suspension, brazo trasero"
CHERY,TIGGO 2.0,TIGGO 2.0,BOBINA DE ENCENDIDO,"bobina de encendido, coil"
CHERY,TIGGO 2.0,TIGGO 2.0,BOMBA DE DIRECCION,bomba de direccion hidraulica
CHERY,TIGGO 2.0,TIGGO 2.0,BOMBA ACEITE  484,bomba de aceite del motor
CHERY,TIGGO 2.0,TIGGO 2.0,BOMBA ACEITE ORIGINAL CHERY  484J,bomba de aceite del motor
CHERY,TIGGO 2.0,TIGGO 2.0,BOMBA AGUA ORIGINAL PLANTA,"bomba de agua, bomba del radiador"
CHERY,TIGGO 2.0,TIGGO 2.0,BOMBA DE AGUA CHERY,"bomba de agua, bomba del radiador"
CHERY,TIGGO 2.0,TIGGO 2.0,BOMBA DE FRENO,"bomba de freno, cilindro maestro de freno"
CHERY,TIGGO 2.0,TIGGO 2.0,BOMBA GASOLINA TIGGO 2.0 UN SOLO PICO,"bomba de gasolina, bomba de combustible"
CHERY,TIGGO 2.0,TIGGO 2.0,BOMBIN INFERIOR,"bombin inferior de embrague, cilindro esclavo"
CHERY,TIGGO 2.0,TIGGO 2.0,BOMBIN SUPERIOR TIGGO,"bombin superior de embrague, cilindro maestro de clutch"
CHERY,TIGGO 2.0,TIGGO 2.0,BUJE DE BARRA ESTABILIZADORA TIGGO 2.0 ORIGINAL 2.4,"bujes, buches, goma de suspension, silentblock"
CHERY,TIGGO 2.0,TIGGO 2.0,BUJE MESETA DELT TIGGO 2.0 GRANDE,"bujes, buches, goma de suspension, silentblock"
CHERY,TIGGO 2.0,TIGGO 2.0,BUJE MESETA DELT TIGGO 2.0 PEQ,"bujes, buches, goma de suspension, silentblock"
CHERY,TIGGO 2.0,TIGGO 2.0,CAMARA COMPLETA ORIGINAL,"camara de aire, tripa"
CHERY,TIGGO 2.0,TIGGO 2.0,CAMARA DESNUDA ORIGINAL,"camara de aire, tripa"
CHERY,TIGGO 2.0,TIGGO 2.0,DISCO CROCHET TIGGO,disco de freno
CHERY,TIGGO 2.0,TIGGO 2.0,EMPACADURA DE BOMBA ACEITE ORIGINAL,"empacadula, junta de motor, empaque"
CHERY,TIGGO 2.0,TIGGO 2.0,EMPACADURA DE CAMARA AMIANTO,"empacadula, junta de motor, empaque"
CHERY,TIGGO 2.0,TIGGO 2.0,EMPACADURA DE CAMARA METALICA,"empacadula, junta de motor, empaque"
CHERY,TIGGO 2.0,TIGGO 2.0,EMPACADURA TAPA VALVULA FINA ORIGINAL,"empacadula, junta de motor, empaque"
CHERY,TIGGO 2.0,TIGGO 2.0,EMPACADURA TAPA VALVULA GRUESA,"empacadula, junta de motor, empaque"
CHERY,TIGGO 2.0,TIGGO 2.0,FILTRO DE LINEA GASOLINA,"fitro, filtro de aceite, filtro de aire, filtro de gasolina"
CHERY,TIGGO 2.0,TIGGO 2.0,GUIA DE VALVULA TIGGO ORIGINAL (JUEGO 16),guia de valvula del motor
CHERY,TIGGO 2.0,TIGGO 2.0,INYECTOR,"inyetor, inyector de gasolina, boquilla"
CHERY,TIGGO 2.0,TIGGO 2.0,KIT CROCHET TIGGO 2.0,"kit de embrague, kit de clutch"
CHERY,TIGGO 2.0,TIGGO 2.0,KIT EMPACADURA 484J,kit de empacadura de motor con estopera
CHERY,TIGGO 2.0,TIGGO 2.0,LAPIZ DELANTERO,"sensor lapiz, sonda"
CHERY,TIGGO 2.0,"TIGGO 2,0",MOZO TRASERO 4*2,"rotula, terminal de direccion"
CHERY,TIGGO 2.0,TIGGO 2.0,MOZO TRASERO 4*4,"rotula, terminal de direccion"
CHERY,TIGGO 2.0,TIGGO 2.0,MULTIPLE ESCAPE TIGGO 2.0,"multiple de admision, multiple de escape"
CHERY,TIGGO 2.0,TIGGO 2.0,MUÑON DE TIGGO 2.0 2.4,"muñon, porta mazas"
CHERY,TIGGO 2.0,TIGGO 2.0,ORIN AZUL DE BOMBA GASOLINA TIGGO,"orin de puerta, bisagra"
CHERY,TIGGO 2.0,TIGGO 2.0,PISTON 484 0.10/0.25 SIN RETEN,"pistones, embolo"
CHERY,TIGGO 2.0,TIGGO 2.0,PISTON 484 0.20/0.50 SIN RETEN,"pistones, embolo"
CHERY,TIGGO 2.0,TIGGO 2.0,PISTON 484 0.30/0.75 SIN RETEN CON ANILLOS,"pistones, embolo"
CHERY,TIGGO 2.0,TIGGO 2.0,PISTON 484 STD SIN RETEN,"pistones, embolo"
CHERY,TIGGO 2.0,TIGGO 2.0,"PUNTA DE TRIPOIDE 26X25X55,30","punta trioide, homocinetica interna"
CHERY,TIGGO 2.0,TIGGO 2.0,REGULADOR COMPLETO TIGGO 2.0 UN SOLO PICO,"regurador, regulador de alternador, regulador de voltaje"
CHERY,TIGGO 2.0,TIGGO 2.0,ROTULA DE TIGGO 2.0 2.4,"rotula de suspension, terminal, punta de eje, mozo"
CHERY,TIGGO 2.0,TIGGO 2.0,SENSOR DE OXIGENO DELANTERO,"sonda lambda, sensor de oxigeno"
CHERY,TIGGO 2.0,TIGGO 2.0,SENSOR DE TEMPERATURA DE AGUA,sensor de temperatura del motor
CHERY,TIGGO 2.0,TIGGO 2.0,SENSOR POSICION DE CIGUEÑAL,sensor de posicion del cigueñal o arbol
CHERY,TIGGO 2.0,TIGGO 2.0,TAQUETE HIDRAULICO,"taquetes, levantaválvula, buzo"
CHERY,TIGGO 2.0,TIGGO 2.0,TERMINAL DER TIGGO 2.0 2.4,terminal derecho de direccion
CHERY,TIGGO 2.0,TIGGO 2.0,TERMINAL IZQ TIGGO 2.0 2.4,terminal izquierdo de direccion
CHERY,X5,TIUNA X5,ANILLOS 484 0.10 2.0 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,X5,TIUNA X5,ANILLOS 484 0.20 2.0 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,X5,TIUNA X5,ANILLOS 484 STD 2.0 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,X5,TIUNA X5,ARBOL LEVA ADMISION,"arbol de leva, eje de levas, camshaft"
CHERY,X5,TIUNA X5,ARBOL LEVA ESCAPE,"arbol de leva, eje de levas, camshaft"
CHERY,X5,TIUNA X5,BASE TERMOSTATO X5 ORIGINAL,"carcasa del termostato, soporte de termostato"
CHERY,X5,TIUNA X5,BASE BRAZO LOCO,"base de brazo loco, soporte de brazo"
CHERY,X5,TIUNA X5,BOBINA ORIGINAL X5,"bobina de encendido, coil"
CHERY,X5,TIUNA X5,BOMBA ACEITE  484,bomba de aceite del motor
CHERY,X5,TIUNA X5,BOMBA ACEITE ORIGINAL CHERY  484J,bomba de aceite del motor
CHERY,X5,TIUNA X5,BOMBA AGUA ORIGINAL PLANTA,"bomba de agua, bomba del radiador"
CHERY,X5,TIUNA X5,BOMBA DE AGUA CHERY,"bomba de agua, bomba del radiador"
CHERY,X5,TIUNA X5,BOMBA DE GASOLINA,"bomba de gasolina, bomba de combustible"
CHERY,X5,TIUNA X5,BOMBA FRENO ORIGINAL,"bomba de freno, cilindro maestro de freno"
CHERY,X5,TIUNA X5,BOMBIN SUPERIOR,"bombin superior de embrague, cilindro maestro de clutch"
CHERY,X5,TIUNA X5,BRAZO BIELA X5,"brazo de suspension, brazo axial, biela"
CHERY,X5,TIUNA X5,BRAZO LOCO ORIGINAL,"brazo de suspension, brazo axial, biela"
CHERY,X5,TIUNA X5,BRAZO PITMAN ORIGINAL,"brazo de suspension, brazo axial, biela"
CHERY,X5,TIUNA X5,CIGÜEÑAL,"ciguenal, eje cigueñal, crankshaft"
CHERY,X5,TIUNA X5,COMPRESOR TIUNA X5 ORIGINAL,"compresor de aire acondicionado, compresor ac"
CHERY,X5,TIUNA X5,EMPACADURA DE BOMBA ACEITE ORIGINAL,"empacadula, junta de motor, empaque"
CHERY,X5,TIUNA X5,EMPACADURA DE CAMARA AMIANTO,"empacadula, junta de motor, empaque"
CHERY,X5,TIUNA X5,EMPACADURA DE CAMARA METALICA,"empacadula, junta de motor, empaque"
CHERY,X5,TIUNA X5,EMPACADURA TAPA VALVULA FINA ORIGINAL,"empacadula, junta de motor, empaque"
CHERY,X5,TIUNA X5,EMPACADURA TAPA VALVULA GRUESA,"empacadula, junta de motor, empaque"
CHERY,X5,TIUNA X5,ENFRIADOR DE ACEITE,"radiador de aceite, intercambiador de calor"
CHERY,X5,TIUNA X5,KIT CROCHET X5 ORIGINAL,"kit de embrague, kit de clutch"
CHERY,X5,TIUNA X5,KIT DE EMPACADURA 484J,kit de empacadura de motor con estopera
CHERY,X5,TIUNA X5,KIT DE TURBO ORIGINAL,kit de reparacion de turbo
CHERY,X5,TIUNA X5,MANILLA EXTERNA DELT DERECHA ORIGINAL,"manija, agarradera, manilla de puerta"
CHERY,X5,TIUNA X5,MANILLA EXTERNA DELT IZQUIERDA ORIGINAL,"manija, agarradera, manilla de puerta"
CHERY,X5,TIUNA X5,MANILLA EXTERNA TRAS DERECHA ORIGINAL,"manija, agarradera, manilla de puerta"
CHERY,X5,TIUNA X5,MANILLA EXTERNA TRAS IZQUIERDA ORIGINAL,"manija, agarradera, manilla de puerta"
CHERY,X5,TIUNA X5,MUÑON INF DER,"muñon inferior, porta mazas inferior"
CHERY,X5,TIUNA X5,MUÑON INF IZQ,"muñon inferior, porta mazas inferior"
CHERY,X5,TIUNA X5,MUÑON SUPERIOR,porta mazas superior
CHERY,X5,TIUNA X5,PISTON 484 0.10/0.25 CON RETEN,"pistones, embolo"
CHERY,X5,TIUNA X5,PISTON 484 0.20/0.50 CON RETEN,"pistones, embolo"
CHERY,X5,TIUNA X5,PISTON 484 0.30/0.75 CON RETEN CON ANILLOS,"pistones, embolo"
CHERY,X5,TIUNA X5,PISTON 484 STD CON RETEN,"pistones, embolo"
CHERY,X5,TIUNA X5,SENSOR DE CIGUEÑAL X5 ORIGINAL,sensor de cigueñal
CHERY,X5,TIUNA X5,TERMINAL EXTERNO CORTO,terminal externo de direccion
CHERY,X5,TIUNA X5,TERMINAL INTERNO LARGO,terminal interno de direccion
CHERY,X5,TIUNA X5,TUBERIA PRINCIPAL AGUA X5,"tuberia principal, manguera principal"
CHERY,X5,TIUNA X5,TURBO X5,turbocompresor
CHERY,H5,H5,ANILLOS 484 0.10 2.0 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,H5,H5,ANILLOS 484 0.20 2.0 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,H5,H5,ANILLOS 484 STD 2.0 ORIGINAL,"aros de piston, rines de piston, segmentos"
CHERY,H5,H5,ARBOL LEVA ADMISION,"arbol de leva, eje de levas, camshaft"
CHERY,H5,H5,ARBOL LEVA ESCAPE,"arbol de leva, eje de levas, camshaft"
CHERY,H5,H5,BOMBA ACEITE  484,bomba de aceite del motor
CHERY,H5,H5,BOMBA ACEITE ORIGINAL CHERY  484J,bomba de aceite del motor
CHERY,H5,H5,BOMBA AGUA ORIGINAL PLANTA,"bomba de agua, bomba del radiador"
CHERY,H5,H5,BOMBA DE AGUA CHERY,"bomba de agua, bomba del radiador"
CHERY,H5,H5,BOMBA DE GASOLINA,"bomba de gasolina, bomba de combustible"
CHERY,H5,H5,BOMBA FRENO H5,"bomba de freno, cilindro maestro de freno"
CHERY,H5,H5,BOMBA GASOLINA H5 ORIGINAL,"bomba de gasolina, bomba de combustible"
CHERY,H5,H5,BRAZO BIELA H5,"brazo de suspension, brazo axial, biela"
CHERY,H5,H5,CAMARA COMPLETA ORIGINAL,"camara de aire, tripa"
CHERY,H5,H5,CAMARA DESNUDA ORIGINAL,"camara de aire, tripa"
CHERY,H5,H5,CIGÜEÑAL,"ciguenal, eje cigueñal, crankshaft"
